Reviews,category,Label,Length,Word Count
"ঠিকঠাক কানে শুনতে পাচ্ছে 😌😌😌 মা আলহামদুলিল্লাহ!! বুড়ো বয়সে এমন একটা কার্যকরী যন্ত্র পেয়ে মা খুশি।  অরিজিনাল বাইরের বিদেশী মাল পাওয়া যাচ্ছে এখানে। 
যা ভেবেছি তা-ই পেয়েছি আলহামদুলিল্লাহ 🥰🥰।",medical_kits,5,187,29
"এই লকডাউনেও সময় মত ডেলিভারি পেয়েছি। মাস্ক গুলো বেশ ভালো ছিল , সাথে একটা অরিজিনাল কে-এন-৯৫ মাস্ক গিফট পেয়েছি, খুব ভালো লেগেছে। কোয়ালিটিও দাম অনুযায়ী অনেক ভাল। আমি সন্তুষ্ট!",medical_kits,5,171,29
"সত্যি খুব ভালো প্রডাক্ট। চুলে দিলে মাখন লাগে ভাই মাখন 😅
সারাদিন বাইক রাইড করার পর চুল একদম দাঁড়িয়ে যায়, মাগার শাম্পুটা মারার পর ভাই একেবারে নেতিয়ে যায় আর পাতলা হয়ে যায় চুল। হালকা হালকা লাগে। পারফেক্ট ছিল আমার জন্য।",womens_item,5,214,40
হায় হায় 😔😔 এই ক্রিম! একদম নিম্ন মানের। ডেলিভারি ম্যান খারাপ ব্যবহার করলো,womens_item,1,74,13
"আপনাদের মতো সেলারদের প্রয়োজন দাম আমাদের সাধ্যের মধ্যে রাখা, যেখানে চাহিদা বাড়লে দাম আরো কমে যাওয়ার কথা কিন্তু 
সেখানে চাহিদা বাড়ার সাথে দাম বৃদ্ধি পাচ্ছে এটা কে বলা হয় সুযোগসন্ধানী ব্যবসা,  ব্যবসায়ীদের এরকম মন-মানসিকতার থেকে উঠে আসা উচিত। ",medical_kits,3,244,38
"শ্যাম্পু অরিজিনাল মনে হচ্ছে। দাম হিসেবে ভালো, সেলার সৎ আছে",womens_item,4,58,10
সব ঠিক মতন পেয়েছি। ৩দিনে ডেলিভারি পেলাম আলহামদুলিল্লাহ। মেয়াদ এখনো ১৮ মাস আছে❤️। ইউজ করে দেখলাম খুব ভালো লাগছে। ধন্যবাদ সেলার ও দারাজকে।,womens_item,5,136,23
ফ্রি ডেলিভারির নাম করে কোয়ালিটি খারাপ করে দিচ্ছেন কেন? টাইম বেশি লাগে হাতে পেতে। মিরপুর থেকে নিয়েছি আরো কম দামে। একটু ভালো হন। সেলার তো ভালো লোক।,medicines,3,145,27
"তেল নিয়ে তেমন খুশি না। মনে হয় পুরাতন স্টক, ডেলিভারি সার্ভিস উন্নত করা দরকার",body_fitness,2,77,14
এবারের কনডম এর কোয়ালিটি আগের মত না। ছবির সাথে মিল নাই,adult_items,2,54,11
"কত করে বললাম ভাই একটু দেখুন। দয়া করে অরিজিনাল ফেসওয়াশ পাঠান। কিন্তু এগুলো কি 😡😡। নকল মাল দিয়ে দিলেন! ভণ্ড সেলার। 
আপনার হোগায় ভরে দিবো নাকি?",womens_item,1,140,26
